dish_id;ingredient_id
6301;11768
6301;4460
6301;9307
6301;13953
6301;473
6302;9307
6302;11578
6302;11326
6302;1959
6302;1913
6302;11578
6302;9307
6302;11058
6302;9194
6302;1310
6303;10661
6303;9041
6303;7925
6303;8748
6303;4663
6303;14108
6303;5828
6303;8872
6303;730
6303;3655
6303;7267
6304;8748
6304;1959
6304;1959
6304;5727
6304;205
6304;8748
6304;1959
6304;1458
6305;10813
6305;8748
6305;2998
6305;1758
6305;3595
6305;9615
6306;14153
6306;317
6306;14275
6306;3052
6306;578
6307;4143
6308;3538
6308;12397
6308;13485
6308;14445
6308;8748
6309;13089
6309;3973
6309;8748
6309;9041
6309;4663
6309;11058
6309;13724
6310;9041
6310;1238
6310;5828
6310;8291
6310;5788
6310;3364
6310;11551
6310;13673
6310;11511
6311;2273
6312;11578
6312;5136
6312;11740
6312;10278
6313;7751
6313;13673
6313;9041
6313;2672
6313;2376
6313;7299
6313;7452
6313;8748
6313;13583
6314;8770
6314;13559
6314;8732
6314;109
6314;1435
6315;2672
6315;5339
6315;13978
6315;7249
6315;4536
6315;7792
6315;11268
6316;9204
6316;13077
6316;8748
6317;6733
6317;8047
6317;9479
6317;11864
6317;10377
6317;1182
6317;9076
6317;4019
6318;11890
6318;4251
6318;1875
6318;3959
6318;8748
6319;4019
6319;11367
6319;1875
6319;13673
6319;8315
6319;8748
6319;4107
6319;3723
6319;480
6319;8047
6320;10586
6320;8748
6320;3360
6320;11864
6320;10377
6320;11578
6320;1182
6320;4264
6321;1887
6321;8047
6321;11367
6322;7297
6322;6588
6322;9040
6322;5997
6322;6056
6322;13785
6322;1875
6322;5541
6322;3068
6322;7180
6322;8748
6322;8037
6322;3771
6322;13673
6322;8087
6322;8748
6322;7267
6322;13044
6323;5828
6323;14108
6323;11578
6323;4482
6323;9307
6323;504
6324;11578
6324;9898
6324;4663
6324;738
6324;9307
6324;13221
6324;2221
6324;738
6324;13918
6324;9898
6324;10501
6324;11020
6324;11546
6324;11380
6324;10644
6324;9121
6324;5032
6324;6428
6325;9522
6325;6074
6325;11578
6325;8309
6326;5828
6326;11578
6326;9307
6326;1089
6326;5828
6326;11578
6326;7536
6326;12293
6326;731
6326;11058
6326;731
6326;11394
6326;7629
6326;4224
6326;9121
6326;7807
6327;4663
6327;7448
6327;9955
6327;2454
6327;5822
6327;5854
6328;11578
6328;4663
6328;9898
6328;9041
6328;11578
6328;4085
6328;9307
6328;692
6328;9937
6328;320
6329;1089
6329;9041
6329;11578
6329;11058
6329;9615
6329;6074
6329;11578
6329;7703
6329;5828
6329;9307
6329;11768
6330;197
6330;5828
6330;4663
6330;8748
6330;1245
6330;4575
6330;2741
6331;5377
6331;7455
6331;14508
6331;13865
6331;10377
6331;3879
6331;7027
6331;3725
6331;8748
6332;8768
6332;5727
6332;8748
6332;1959
6332;8748
6333;13673
6333;11864
6333;13865
6333;3706
6333;4143
6333;14445
6333;8748
6334;9597
6334;10377
6334;7387
6334;3262
6334;1732
6334;9615
6334;4264
6334;8748
6335;2167
6335;9307
6335;8748
6336;4699
6336;1209
6336;3086
6336;10215
6337;8748
6337;3706
6337;14139
6337;2673
6338;8305
6338;1847
6338;9041
6339;1803
6339;7366
6339;1182
6339;7027
6339;3879
6339;3879
6339;9615
6340;6470
6340;14108
6340;13118
6340;4264
6341;6917
6341;9041
6341;3973
6341;5828
6341;4663
6341;968
6341;8748
6341;13961
6341;7336
6341;3012
6341;1959
6341;3595
6342;12
6342;4194
6342;7336
6342;9803
6342;8748
6343;12679
6343;5828
6343;4663
6343;11578
6343;698
6343;9712
6344;11768
6344;8363
6344;742
6344;12031
6344;1182
6344;4806
6344;1182
6344;1754
6344;8748
6344;11578
6344;9307
6344;11270
6344;4863
6344;167
6345;9387
6345;11551
6345;8748
6346;14153
6346;11578
6346;8782
6346;1959
6347;1959
6347;3474
6347;11402
6347;8748
6347;12725
6347;5955
6348;3901
6348;8748
6348;5727
6348;13153
6349;12679
6349;5828
6349;9307
6349;5723
6349;5723
6349;1091
6350;9279
6350;8291
6350;8748
6350;5788
6350;282
6351;6056
6351;3012
6351;13018
6351;8748
6351;5788
6351;6441
6351;7366
6351;5732
6352;11871
6352;11578
6352;7872
6352;11768
6352;7604
6352;14134
6352;3779
6352;11578
6352;6074
6352;5305
6352;6074
6352;9307
6352;4663
6352;7440
6353;9041
6353;5788
6353;13329
6353;7037
6353;1959
6353;8748
6353;11058
6353;3012
6354;9015
6354;8748
6354;1959
6354;1959
6355;5828
6355;4226
6355;9256
6355;3052
6355;3475
6356;9496
6356;11578
6356;2683
6356;7131
6356;3543
6357;5209
6357;9505
6357;2221
6357;12679
6357;5461
6357;9307
6357;11578
6357;11058
6358;2221
6359;9307
6359;11578
6359;9615
6359;3722
6359;9615
6359;1959
6359;11058
6360;12679
6360;2161
6360;11578
6360;6073
6360;11578
6360;13756
6361;7621
6361;504
6361;3012
6361;2593
6361;1959
6361;9015
6361;8748
6362;4874
6362;8748
6362;8991
6362;8768
6362;1959
6362;2593
6363;6917
6363;8748
6363;5788
6363;5732
6363;12594
6363;4479
6364;9307
6364;4641
6364;12679
6364;5828
6365;4006
6365;11326
6365;7382
6366;7402
6366;11864
6366;2882
6367;5828
6367;11578
6367;8768
6367;11058
6367;11058
6367;11578
6367;4116
6367;14153
6367;12151
6368;6187
6368;12032
6368;4982
6369;5355
6369;11864
6369;11578
6370;9126
6370;2221
6370;501
6370;6667
6370;1848
6370;11578
6370;11578
6370;1848
6370;14153
6370;2221
6370;5875
6371;5828
6371;11578
6371;4663
6371;10160
6371;6225
6371;13356
6371;11058
6371;9126
6371;10249
6371;180
6371;7638
6371;805
6372;2192
6372;11768
6372;11578
6372;4782
6372;5140
6372;4663
6372;11578
6372;5140
6372;9307
6372;5140
6372;9307
6372;7536
6372;5140
6372;2243
6373;4663
6373;11578
6373;12186
6374;5881
6374;5881
6374;10072
6374;5209
6374;5825
6374;1754
6374;804
6374;5136
6375;11258
6375;8195
6375;4349
6375;6056
6375;1182
6375;2167
6375;1511
6375;5788
6376;6667
6376;12297
6376;1875
6376;7366
6376;8816
6376;6274
6376;5788
6376;4143
6376;5950
6376;9564
6377;10744
6377;6074
6377;10108
6377;8748
6377;1481
6378;1875
6378;3879
6378;7760
6378;11890
6378;8748
6379;11101
6379;8789
6380;35
6380;9387
6380;2116
6380;8748
6380;5174
6381;7366
6381;13087
6381;19
6381;7336
6381;11864
6381;533
6381;4982
6381;1021
6381;1279
6381;14118
6381;8748
6382;10543
6382;7366
6382;13673
6382;1875
6382;9152
6382;11864
6382;9970
6382;11544
6382;2221
6382;8748
6383;1269
6383;10249
6383;11578
6383;3791
6383;7032
6383;2674
6384;10249
6384;11578
6384;5049
6384;7536
6384;392
6384;3791
6384;1669
6384;2701
6384;6656
6384;1883
6385;9015
6385;4850
6385;6056
6385;13653
6386;14119
6386;8748
6386;1959
6386;12845
6387;2221
6387;4143
6387;6364
6388;8748
6388;4663
6388;7635
6388;5377
6388;109
6389;1875
6389;8073
6389;830
6389;830
6389;13147
6389;5732
6389;9041
6389;5828
6389;9307
6389;12312
6389;1959
6389;109
6390;13785
6390;8748
6390;9307
6391;1017
6391;10129
6391;2733
6391;98
6391;7759
6391;12385
6392;12569
6392;2846
6392;11864
6392;2673
6393;3016
6393;8748
6393;2379
6393;1520
6393;9041
6393;5828
6393;11661
6393;3557
6394;12267
6394;11330
6395;5788
6395;10377
6395;7027
6395;11578
6395;11524
6395;5648
6395;1182
6395;207
6395;11026
6395;7027
6396;12926
6396;12547
6396;8748
6396;8291
6397;3779
6397;11578
6397;8768
6397;5828
6397;3779
6397;11578
6397;9307
6397;6595
6397;1959
6397;2839
6397;3701
6398;6074
6398;1959
6398;11578
6398;1959
6398;3360
6398;13869
6398;3865
6398;3360
6399;10921
6399;7027
6399;4081
6399;6046
6399;11252
6399;4694
6399;10921
6399;14283
6399;8264
6400;3779
6400;11578
6400;11578
6400;9307
6400;4226
6400;5136
6401;3639
6401;5828
6401;4663
6401;13002
6401;9307
6401;8748
6401;9175
6401;7336
6401;3885
6401;13514
6401;1959
6402;12712
6402;9205
6403;6653
6403;12547
6403;8748
6403;8291
6403;1959
6404;11578
6404;8748
6404;5828
6404;109
6404;2672
6405;6653
6405;1182
6405;9894
6405;8748
6405;8291
6405;8748
6405;10598
6405;12951
6406;9041
6407;11578
6407;6074
6407;9615
6407;13547
6408;5828
6408;12071
6408;3879
6408;11578
6408;9307
6408;8768
6408;504
6408;11777
6408;8694
6409;5828
6409;11578
6409;11578
6409;461
6410;4663
6410;7027
6410;10933
6410;12951
6410;274
6410;2221
6410;5136
6411;9387
6411;13673
6411;5978
6411;5788
6411;10269
6411;11058
6411;8748
6411;12483
6412;6230
6412;3775
6413;1396
6413;3430
6413;11058
6413;5915
6413;13617
6413;8161
6414;5828
6414;11578
6414;9307
6414;8768
6414;9041
6414;504
6414;9496
6414;968
6414;12231
6415;4868
6415;1736
6415;6867
6415;1959
6415;13827
6415;6479
6415;3855
6416;7621
6416;1533
6416;5616
6416;8748
6416;14508
6416;3068
6416;3017
6416;4589
6417;10779
6417;10779
6417;12926
6417;8748
6417;10779
6417;7336
6417;6653
6417;8748
6417;12547
6417;8291
6417;6653
6418;9584
6418;888
6418;10933
6418;11193
6418;6074
6418;19
6419;6653
6419;8748
6419;12926
6419;8748
6419;8291
6419;1095
6420;9015
6420;8748
6420;11864
6420;2472
6420;3012
6421;13089
6421;11864
6421;11341
6421;7296
6421;8329
6421;9763
6421;9041
6421;8748
6422;11578
6422;10018
6422;4398
6422;8309
6422;13267
6423;1959
6423;5788
6423;8748
6424;5667
6424;9041
6425;8816
6425;8748
6426;7388
6426;10018
6426;1959
6426;7189
6426;6283
6427;5232
6427;9894
6427;10760
6427;10598
6427;11396
6427;12926
6427;5062
6427;1959
6428;10787
6428;7027
6428;7620
6428;5788
6428;4982
6428;13673
6428;12155
6428;10880
6428;9012
6428;8748
6428;9294
6428;7027
6428;11578
6428;12506
6428;9514
6428;11768
6429;3771
6429;4195
6429;3973
6429;8748
6429;9015
6429;4143
6429;5788
6429;10125
6429;8748
6429;1959
6429;1775
6429;6746
6429;5747
6430;4982
6430;10377
6430;11171
6430;3372
6430;10880
6430;3879
6430;10358
6430;1621
6430;6905
6430;1785
6430;13634
6430;9797
6430;2049
6431;6741
6431;8748
6431;14462
6431;14364
6431;13031
6431;9015
6431;6875
6432;4853
6432;14218
6432;4264
6432;7189
6432;13298
6432;11342
6433;13785
6433;8748
6433;6653
6433;2030
6433;12926
6433;8748
6433;8291
6434;12130
6434;3779
6434;11578
6434;11058
6434;9007
6435;2928
6436;9387
6436;8949
6436;8748
6436;5136
6436;9041
6436;5788
6436;8333
6437;7027
6437;11578
6437;3372
6437;12741
6437;11963
6437;2341
6438;11578
6438;3879
6438;13785
6438;9307
6438;13995
6438;4982
6438;1803
6438;426
6438;5747
6439;4351
6439;10717
6439;9615
6439;8748
6439;6849
6439;13077
6439;2578
6439;9307
6439;1875
6439;12660
6439;4264
6439;10990
6439;11491
6440;7296
6440;5131
6440;11864
6440;13037
6440;8748
6440;10416
6441;5828
6441;11578
6441;10214
6441;13477
6441;11578
6441;9307
6441;7935
6441;13477
6441;9265
6441;9306
6442;3262
6442;11578
6442;10018
6442;1959
6442;9143
6443;5058
6443;8748
6443;501
6443;1959
6444;8517
6444;13746
6444;504
6444;1959
6444;8263
6445;11768
6445;14445
6445;5828
6445;12071
6445;11578
6445;9307
6445;11058
6445;1847
6445;13643
6445;13932
6446;11729
6446;2388
6446;10370
6446;3476
6446;8748
6446;5732
6446;2013
6447;12594
6447;4264
6447;4531
6448;9822
6448;8748
6448;5541
6448;4143
6448;7366
6449;8816
6449;109
6449;2846
6449;6109
6449;4871
6449;8921
6450;14102
6450;11578
6450;9307
6450;8768
6450;12186
6450;1
6450;11058
6450;14276
6450;4693
6451;11297
6451;9634
6451;968
6451;4006
6451;9307
6451;4663
6451;14204
6452;5828
6452;5828
6452;8579
6452;11578
6452;11578
6452;1991
6453;8333
6453;115
6453;9615
6453;14275
6453;13583
6453;5616
6454;76
6454;3669
6454;11578
6454;1847
6454;11578
6454;9307
6454;5828
6454;8579
6454;13921
6454;4116
6455;5828
6455;14108
6455;11578
6455;8579
6455;8768
6455;2116
6455;8579
6455;9307
6455;3019
6455;11578
6455;1182
6455;8579
6456;11864
6456;11578
6456;7894
6456;13604
6456;13673
6456;5279
6457;2548
6457;5978
6457;4982
6457;14276
6457;3642
6458;7484
6458;11578
6458;14145
6459;5828
6459;12754
6459;11578
6459;9307
6459;11171
6459;9634
6459;4641
6459;11058
6459;1959
6460;8860
6460;3000
6460;11889
6460;6849
6461;13367
6461;1959
6461;2455
6461;3885
6461;7783
6462;7762
6462;4264
6462;3735
6462;10377
6462;8748
6462;3725
6462;1182
6463;12511
6463;3879
6463;6056
6463;1182
6463;9030
6463;10377
6463;8748
6463;3725
6463;8748
6463;1058
6463;2051
6463;4982
6464;3725
6464;5828
6464;11578
6464;11578
6464;8768
6464;4663
6464;11058
6464;11578
6464;5828
6464;8768
6464;11578
6464;11578
6464;7536
6464;3086
6465;12007
6465;4663
6466;5546
6466;11864
6466;4316
6466;5788
6466;7037
6466;4558
6466;9387
6466;8748
6466;13957
6467;10212
6467;9041
6467;5828
6467;4663
6467;1929
6467;109
6467;8748
6468;7387
6468;4143
6468;8748
6468;8748
6468;1959
6468;12913
6469;7027
6469;8333
6469;11578
6470;8748
6470;14330
6470;14108
6470;5828
6470;8748
6470;8748
6470;11491
6471;5828
6471;14228
6471;6525
6471;9387
6471;4874
6471;8748
6471;11864
6471;14108
6471;109
6472;13514
6472;5828
6472;109
6472;5788
6472;7387
6472;9041
6472;5828
6472;13673
6472;3012
6472;8748
6472;14389
6472;3543
6473;6900
6473;6900
6474;13785
6474;4081
6474;9615
6474;11171
6474;9041
6474;8937
6475;1959
6475;10435
6475;8748
6475;146
6475;8748
6475;9041
6475;4468
6476;8748
6476;8748
6476;12978
6476;10377
6476;913
6476;8748
6477;6310
6477;13673
6477;8834
6477;1875
6477;8748
6477;9041
6477;3012
6477;1959
6478;8748
6478;1833
6478;5727
6478;1875
6478;13278
6478;11886
6478;2389
6478;11578
6478;10377
6478;13673
6478;7441
6478;5040
6478;2389
6478;8748
6478;12617
6479;1875
6479;11864
6479;11578
6479;504
6479;11058
6479;3012
6479;85
6479;8748
6480;9041
6480;12192
6480;11884
6480;6074
6480;2389
6480;8748
6481;5078
6481;6653
6481;11578
6481;9307
6481;7138
6481;504
6481;7883
6481;11058
6481;5740
6481;11578
6481;6653
6481;6653
6481;13536
6482;9615
6482;9041
6482;8748
6483;9041
6483;9615
6483;6074
6483;8748
6483;9041
6483;4813
6483;12678
6483;14108
6483;5828
6483;11578
6483;8748
6483;504
6483;9307
6483;4982
6484;4874
6484;8748
6484;4072
6484;1182
6484;8748
6484;12367
6484;7027
6485;11886
6485;9041
6485;11578
6485;9307
6485;5828
6486;11171
6486;7760
6486;14191
6486;50
6487;3725
6487;1875
6487;13673
6487;9041
6487;5788
6487;13089
6487;9615
6487;534
6488;9015
6488;8748
6488;7990
6488;8263
6488;8748
6488;13573
6488;931
6488;3722
6489;6074
6489;1917
6489;8748
6489;6273
6489;5727
6489;4482
6489;3714
6490;5828
6490;4226
6490;742
6490;12274
6490;11578
6490;9307
6490;12412
6490;13477
6490;9615
6490;11058
6491;8748
6491;6964
6491;8748
6491;4585
6491;8748
6491;1959
6491;8748
6491;1799
6491;10107
6492;5389
6492;5311
6492;5209
6492;2970
6492;5136
6492;392
6493;8649
6493;11578
6493;8333
6493;7027
6493;11297
6493;8748
6494;9307
6494;9387
6494;9041
6494;7621
6494;4982
6494;8748
6494;4982
6495;3625
6495;13267
6495;2987
6495;6146
6496;6082
6496;8205
6496;9496
6496;11328
6496;4874
6496;1959
6496;504
6497;13342
6497;398
6497;5113
6497;11884
6497;8333
6497;1875
6497;5788
6497;13557
6497;4633
6497;8748
6497;8748
6497;8748
6497;11578
6497;7207
6497;13595
6497;10280
6498;503
6498;3012
6498;1959
6498;14445
6498;8748
6498;6248
6498;11430
6498;5653
6499;6056
6499;2779
6499;3959
6499;4264
6499;8748
6499;4296
6499;1941
6499;11157
6499;11491
6500;1929
6500;4143
6500;10120
6500;13673
6500;3973
6500;3959
6500;8748
6500;13520
6500;9733
6500;4093
6500;7907
6501;1622
6501;9041
6501;8748
6501;2473
6501;13161
6501;9389
6502;9147
6502;3855
6502;1959
6502;11430
6502;11578
6502;13073
6502;9041
6503;1720
6503;8748
6503;8748
6503;11578
6504;7366
6504;5828
6504;11578
6504;9307
6505;9387
6505;5828
6505;12096
6505;6074
6505;11466
6505;4143
6505;11864
6505;13278
6505;8748
6505;13374
6506;11147
6506;4264
6506;14108
6506;5581
6506;4143
6506;7635
6506;19
6506;3257
6506;8892
6506;13374
6507;5857
6507;6274
6507;5788
6507;10275
6508;1959
6508;13697
6508;7783
6508;3012
6508;9543
6509;3470
6509;4663
6509;9041
6509;8748
6509;5950
6510;11551
6510;8748
6511;4282
6511;4663
6511;9307
6511;1959
6511;10401
6511;11578
6511;2549
6511;14361
6512;9307
6512;11578
6512;11578
6512;8748
6512;1089
6512;7956
6512;11578
6512;11058
6512;11783
6512;6572
6513;12150
6513;8748
6513;4999
6513;5828
6513;4143
6513;6297
6513;13278
6513;11864
6513;11578
6514;3186
6514;13969
6514;13079
6514;6924
6514;9736
6514;10787
6514;7992
6514;1771
6515;9041
6515;4321
6515;11864
6516;1875
6516;8291
6516;501
6516;4264
6516;217
6516;11578
6517;8191
6517;13507
6517;7560
6518;10880
6518;10880
6518;13673
6518;13812
6518;3959
6518;8748
6518;8748
6518;5342
6518;8748
6518;7027
6518;4982
6518;6855
6519;11578
6519;9041
6519;5828
6519;11058
6519;11578
6519;8768
6519;4663
6519;9041
6519;1137
6519;11058
6519;5257
6520;10208
6520;9541
6520;8748
6520;13697
6520;7953
6520;10488
6521;2221
6521;7555
6521;3580
6521;11578
6521;12546
6522;14275
6522;9041
6522;11864
6522;4489
6523;3145
6523;8748
6523;5998
6523;7547
6523;5828
6523;4740
6523;389
6523;4982
6523;1641
6524;5681
6524;3012
6524;1959
6524;14275
6525;11578
6525;9307
6525;5828
6525;11001
6525;2733
6526;11578
6526;1959
6526;9204
6526;1959
6526;2469
6526;2659
6527;7970
6527;10214
6527;6520
6527;13477
6527;2978
6528;660
6528;1165
6528;11578
6528;9307
6528;3181
6529;14015
6529;2221
6529;13477
6529;11326
6529;13015
6530;9126
6530;6054
6530;501
6530;11192
6530;5828
6530;11578
6530;501
6530;11413
6530;7536
6530;2418
6531;5828
6531;8748
6531;1282
6531;13673
6531;1896
6531;5788
6531;4143
6531;13697
6531;11096
6531;13785
6531;8471
6532;822
6532;9307
6532;12913
6532;9185
6532;12701
6532;5828
6532;2032
6532;232
6532;10697
6532;4143
6532;1959
6533;10388
6533;9041
6533;11578
6533;9307
6533;9387
6533;10822
6534;5828
6534;6470
6534;11622
6534;3086
6534;13168
6534;9307
6534;2221
6534;3722
6535;5828
6535;5788
6535;8748
6535;10880
6535;9041
6535;11864
6535;10880
6535;3470
6535;5828
6535;9307
6535;12445
6536;6994
6536;1959
6536;5950
6536;8291
6536;10921
6536;13673
6536;8748
6536;4868
6536;13673
6536;1959
6537;7336
6537;13673
6537;10120
6537;8748
6537;13466
6537;8296
6538;14191
6538;8748
6538;1194
6538;5727
6538;3959
6539;4264
6539;1959
6539;1917
6539;1917
6539;6347
6539;4264
6539;11578
6539;3003
6540;4872
6540;11578
6540;6424
6540;1917
6540;1917
6540;12216
6541;10880
6541;8748
6541;7441
6541;5788
6541;4978
6541;9854
6541;8748
6541;968
6541;4264
6541;1689
6541;9055
6542;1765
6542;1959
6542;8748
6542;10989
6543;8748
6543;8748
6543;7387
6543;8467
6543;5828
6543;13673
6543;5788
6543;5014
6543;7829
6544;4663
6544;9307
6544;5828
6544;11578
6544;11949
6544;12231
6544;5706
6544;5698
6545;13673
6545;5386
6546;5936
6546;1146
6546;8125
6546;11882
6546;217
6546;4264
6546;3725
6547;11327
6547;6164
6547;11584
6547;12823
6547;3744
6547;217
6547;9176
6547;4264
6548;3360
6548;6074
6548;4853
6548;8011
6548;13267
6548;6074
6548;5207
6549;13390
6549;10377
6549;8748
6549;4982
6549;3545
6549;9615
6549;10244
6550;11578
6550;13049
6551;13673
6551;7621
6551;5950
6551;1959
6551;8748
6551;13673
6551;7762
6551;13031
6551;8217
6551;1959
6552;6074
6552;4544
6552;1959
6552;4264
6552;5678
6552;5678
6552;9832
6552;2045
6552;8748
6552;8147
6553;2341
6553;4264
6553;8748
6553;5788
6553;8748
6553;7027
6553;9298
6553;4264
6554;3639
6554;8363
6554;5136
6554;5828
6554;10705
6554;504
6554;6074
6554;11578
6554;9307
6555;9307
6555;5828
6555;8748
6555;11491
6556;8949
6556;9611
6556;217
6556;9349
6556;11578
6556;8748
6556;5788
6557;4264
6557;217
6557;11578
6557;8748
6557;8852
6557;5788
6557;12273
6557;5654
6558;14296
6558;2970
6559;1089
6559;11578
6559;11578
6559;11058
6559;9041
6559;1983
6560;1875
6560;8748
6560;5788
6560;5978
6560;3811
6560;3541
6560;11044
6560;1959
6560;1959
6561;13233
6561;3879
6561;8748
6561;3879
6561;11171
6561;8748
6562;9041
6562;11578
6562;711
6562;10780
6562;9041
6562;5828
6562;11192
6562;8748
6562;10370
6563;1959
6563;1732
6563;3692
6563;11578
6563;6056
6563;8748
6563;1847
6563;10319
6564;11768
6564;2554
6564;13614
6564;11578
6564;9307
6564;11578
6564;11058
6564;9041
6564;11330
6564;11335
6564;2544
6565;10336
6565;5828
6565;12231
6565;11578
6565;3653
6565;11058
6566;12737
6566;4264
6567;13814
6567;8389
6567;14213
6567;4874
6567;7762
6567;12155
6567;9349
6567;12155
6567;4874
6567;4520
6567;14480
6568;3569
6568;2432
6568;11578
6569;272
6569;1959
6569;13816
6569;9041
6569;3541
6569;7229
6569;11628
6570;4663
6570;11058
6570;11363
6570;3775
6570;5828
6570;12231
6570;8683
6570;2208
6571;3560
6571;4874
6571;5236
6571;1959
6571;1959
6571;8748
6571;11022
6572;6780
6572;1875
6572;9898
6572;11578
6572;10688
6572;2030
6572;10269
6572;8748
6572;12367
6572;12660
6572;1875
6572;6086
6572;10461
6572;6915
6573;310
6573;2221
6573;14445
6573;11578
6573;9307
6574;1182
6574;8860
6574;12938
6574;13807
6574;7977
6574;3918
6574;12913
6574;13807
6575;5828
6576;10377
6576;10787
6576;7027
6576;11578
6576;1182
6576;1875
6576;11551
6576;6056
6576;7169
6576;4194
6577;4663
6577;8748
6577;10661
6577;3741
6577;9041
6577;1028
6577;13485
6578;11768
6578;5828
6578;11476
6578;12293
6578;11578
6578;11578
6578;3623
6578;9307
6578;7872
6578;10933
6578;1959
6578;8748
6578;11058
6578;13103
6578;11578
6578;7872
6578;10933
6578;1959
6579;10214
6579;11927
6579;4102
6580;3823
6580;13402
6580;11578
6580;7536
6580;9017
6580;11946
6580;456
6580;9701
6581;4102
6581;10214
6582;2147
6582;8748
6582;2737
6582;4228
6582;5828
6582;8748
6582;4956
6583;14108
6583;5828
6583;11578
6583;4663
6583;9307
6583;5881
6583;9041
6583;1875
6583;7139
6583;8748
6583;13346
6583;11768
6584;13089
6584;8748
6584;2484
6585;4663
6585;11058
6585;10659
6585;8362
6585;9307
6585;11578
6586;13800
6586;599
6586;11578
6586;3873
6586;11330
6586;1754
6586;5828
6586;11578
6586;11246
6586;4674
6587;5828
6587;1182
6587;11578
6587;2116
6587;9307
6587;11578
6587;1089
6587;11058
6587;2389
6587;2347
6588;3360
6588;11578
6588;5136
6588;8333
6588;8748
6589;8949
6589;1959
6589;3951
6590;5870
6590;2779
6590;12293
6590;8748
6590;14246
6590;11863
6590;9426
6591;9429
6591;1378
6591;1959
6591;8748
6592;12943
6593;12368
6593;5327
6593;13667
6593;13865
6593;1803
6593;10377
6593;5616
6593;9307
6593;11578
6593;10377
6593;1935
6594;11578
6594;6233
6595;5512
6595;11578
6595;9041
6596;4754
6596;7536
6596;13477
6597;3775
6597;4663
6597;9307
6597;11578
6597;3739
6597;2828
6598;4143
6598;1599
6599;8038
6599;11578
6599;1182
6599;1959
6599;14036
6599;9041
6599;11578
6599;3135
6600;11058
6600;85
6600;4663
6600;7621
6600;11864
6601;9041
6601;13855
6601;9307
6601;13673
6601;12913
6602;14205
6602;8748
6602;9041
6602;5470
6602;2453
6602;9970
6602;9497
6602;5732
6603;1182
6603;10917
6603;8748
6603;2118
6603;11864
6604;7366
6604;6984
6604;1991
6605;11628
6605;13673
6605;4143
6605;3599
6605;9307
6605;13485
6605;12913
6605;14445
6606;12155
6606;2187
6606;9307
6606;12913
6606;8748
6606;14006
6607;10880
6607;13485
6607;6327
6607;3381
6607;4143
6607;12530
6607;9479
6607;9127
6607;8047
6607;7339
6608;4292
6608;9017
6608;11946
6608;13477
6608;7875
6608;4872
6608;6520
6609;12231
6609;8748
6609;14445
6610;6050
6610;11578
6610;12938
6610;6653
6610;1017
6610;12892
6610;11578
6611;9307
6611;13477
6611;11058
6611;12099
6611;317
6612;2221
6612;13477
6612;2221
6612;742
6613;11578
6613;10917
6613;8748
6613;1089
6614;9307
6614;6074
6614;6074
6614;13402
6614;3722
6615;2116
6615;2116
6615;9307
6615;11058
6615;7034
6616;7759
6616;1137
6616;5828
6616;8748
6616;8748
6616;968
6616;12598
6616;109
6616;11399
6616;1765
6616;7148
6617;11578
6617;7536
6617;9041
6617;11326
6618;9041
6618;9307
6618;5828
6618;1182
6618;1104
6618;4685
6618;4663
6618;8768
6618;4853
6618;3360
6618;5209
6619;14190
6619;1182
6619;1754
6619;4090
6619;1965
6619;310
6619;5136
6619;2221
6620;7326
6620;7366
6620;503
6620;8748
6620;9914
6620;13697
6620;2233
6620;12008
6620;11864
6620;9015
6620;8074
6620;6134
6620;7326
6620;13697
6620;12008
6620;9015
6620;8074
6620;6950
6620;4483
6620;12857
6620;1543
6621;6299
6621;3265
6621;12383
6621;11394
6621;3461
6621;3775
6621;2737
6621;7761
6621;6299
6621;12383
6621;5383
6621;6299
6621;8333
6621;9365
6621;2737
6621;2221
6622;9015
6622;11607
6622;9041
6622;11864
6622;1959
6622;12153
6622;9307
6622;4663
6623;2926
6623;5151
6623;11578
6623;7536
6623;10377
6624;6580
6624;9555
6624;2737
6624;9753
6624;9417
6624;8333
6624;9417
6624;2737
6624;6260
6624;6070
6624;3725
6625;9216
6625;4168
6626;11578
6626;9041
6626;12873
6626;13477
6627;2030
6627;2970
6627;9041
6628;5828
6628;9307
6628;11058
6628;13469
6628;8748
6628;9041
6628;8438
6628;11491
6629;75
6629;11578
6629;4387
6629;8748
6629;10047
6630;2688
6630;3973
6630;1875
6630;8748
6630;4740
6630;3138
6630;109
6630;13018
6630;10717
6630;8748
6630;10933
6630;341
6630;3973
6630;7366
6630;13673
6630;1875
6630;11864
6630;5788
6630;6117
6631;7214
6631;9041
6631;11058
6631;10309
6631;10214
6631;5360
6632;13608
6632;4143
6632;7041
6632;8748
6632;12512
6632;341
6632;10880
6632;4663
6632;13485
6632;8748
6633;5828
6633;11578
6633;1959
6633;8768
6633;11578
6633;1959
6633;4641
6633;11001
6634;13583
6634;1021
6634;14239
6634;5616
6634;3012
6634;8748
6634;1959
6634;2632
6634;4359
6634;2311
6635;5828
6635;3136
6635;9041
6635;11578
6635;9307
6635;3725
6635;11578
6635;9615
6635;9041
6635;11058
6635;817
6635;11768
6636;13329
6636;628
6636;4663
6636;3775
6636;11297
6636;9899
6636;9307
6636;11058
6636;11768
6637;9307
6637;11578
6637;11578
6637;9017
6637;11946
6638;5828
6638;10933
6638;1089
6639;6056
6639;4874
6639;459
6639;8748
6639;10249
6639;11578
